lesson_id,client_id,date,time,branch,program,group,teacher,topic,enrolled,attended,total_absences,excused_absences,student_name,enrollment_status,attendance_flag,duration_academic_hours,duration_clock_hours
2436,350,02.03.2025,16:00,Северный,Английский,A1,Сидорова,Грамматика,1,1,0,0,Ученик_350,активна,1,1.5,60
2437,350,09.03.2025,9:00,Северный,Английский,C1,Иванов,Лексика,1,1,0,0,Ученик_350,активна,1,2.0,90
2438,350,21.03.2025,16:00,Северный,Математика,C1,Петров,Разговор,1,1,0,0,Ученик_350,активна,1,2.0,90
2439,350,26.03.2025,16:00,Северный,Математика,C1,Сидорова,Лексика,1,0,0,0,Ученик_350,заморожена,0,2.0,90
2440,351,18.07.2024,11:00,Основной,Английский,B2,Иванов,Грамматика,1,1,0,0,Ученик_351,активна,1,1.5,90
2441,351,31.07.2024,15:00,Основной,Математика,C1,Сидорова,Грамматика,1,1,0,0,Ученик_351,активна,1,2.0,90
2442,351,02.08.2024,9:00,Основной,Математика,A1,Петров,Грамматика,1,0,0,0,Ученик_351,заморожена,0,2.0,90
2443,351,13.08.2024,12:00,Основной,Английский,B2,Иванов,Грамматика,1,1,0,0,Ученик_351,активна,1,1.0,90
2444,352,11.07.2024,14:00,Южный,Математика,B2,Иванов,Разговор,1,0,0,0,Ученик_352,заморожена,0,1.5,45
2445,352,17.07.2024,18:00,Южный,Математика,A1,Петров,Разговор,1,1,0,0,Ученик_352,активна,1,2.0,45
2446,352,19.07.2024,12:00,Южный,Программирование,C1,Сидорова,Разговор,1,0,0,0,Ученик_352,заморожена,0,2.0,90
2447,352,25.07.2024,11:00,Южный,Программирование,A1,Иванов,Грамматика,1,1,0,0,Ученик_352,активна,1,2.0,45
2448,352,08.08.2024,16:00,Южный,Математика,A1,Сидорова,Разговор,1,1,0,0,Ученик_352,активна,1,1.0,45
2449,352,14.08.2024,20:00,Южный,Английский,B2,Иванов,Грамматика,1,1,0,0,Ученик_352,активна,1,1.0,60
2450,352,20.08.2024,9:00,Южный,Английский,B2,Сидорова,Разговор,1,1,0,0,Ученик_352,активна,1,1.0,45
2451,353,12.11.2024,18:00,Северный,Математика,C1,Петров,Лексика,1,1,0,0,Ученик_353,активна,1,2.0,60
2452,353,15.11.2024,15:00,Северный,Английский,C1,Сидорова,Разговор,1,1,0,0,Ученик_353,активна,1,2.0,45
2453,353,21.11.2024,13:00,Северный,Программирование,A1,Сидорова,Разговор,1,1,0,0,Ученик_353,активна,1,1.0,45
2454,353,01.12.2024,14:00,Северный,Английский,B2,Петров,Грамматика,1,1,0,0,Ученик_353,активна,1,2.0,90
2455,353,05.12.2024,10:00,Северный,Программирование,C1,Петров,Лексика,1,1,0,0,Ученик_353,активна,1,1.5,45
2456,353,11.12.2024,11:00,Северный,Программирование,A1,Петров,Грамматика,1,1,0,0,Ученик_353,активна,1,1.0,90
2457,353,23.12.2024,18:00,Северный,Математика,B2,Петров,Грамматика,1,1,0,0,Ученик_353,активна,1,1.0,90
2458,354,31.10.2024,10:00,Южный,Математика,B2,Иванов,Грамматика,1,1,0,0,Ученик_354,активна,1,2.0,45
2459,354,03.11.2024,16:00,Южный,Программирование,B2,Сидорова,Разговор,1,0,0,0,Ученик_354,заморожена,0,2.0,60
2460,354,10.11.2024,15:00,Южный,Программирование,C1,Петров,Лексика,1,1,0,0,Ученик_354,активна,1,2.0,90
2461,355,03.09.2025,13:00,Основной,Программирование,A1,Сидорова,Разговор,1,1,0,0,Ученик_355,активна,1,2.0,90
2462,355,05.09.2025,16:00,Основной,Математика,C1,Иванов,Лексика,1,1,0,0,Ученик_355,активна,1,2.0,45
2463,355,16.09.2025,10:00,Основной,Английский,A1,Иванов,Разговор,1,1,0,0,Ученик_355,активна,1,1.5,45
2464,355,23.09.2025,16:00,Основной,Программирование,A1,Иванов,Лексика,1,1,0,0,Ученик_355,активна,1,2.0,45
2465,355,28.09.2025,20:00,Основной,Английский,B2,Иванов,Разговор,1,0,0,0,Ученик_355,заморожена,0,1.0,90
2466,356,28.11.2024,13:00,Основной,Английский,C1,Сидорова,Разговор,1,1,0,0,Ученик_356,активна,1,2.0,45
2467,356,03.12.2024,12:00,Основной,Английский,C1,Иванов,Лексика,1,1,0,0,Ученик_356,активна,1,1.5,60
2468,356,10.12.2024,17:00,Основной,Английский,C1,Петров,Лексика,1,1,0,0,Ученик_356,активна,1,1.5,45
2469,356,21.12.2024,17:00,Основной,Математика,A1,Сидорова,Разговор,1,0,0,0,Ученик_356,заморожена,0,1.0,45
2470,356,28.12.2024,14:00,Основной,Английский,C1,Сидорова,Лексика,1,1,0,0,Ученик_356,активна,1,1.5,60
2471,357,27.07.2024,10:00,Северный,Английский,C1,Сидорова,Разговор,1,1,0,0,Ученик_357,активна,1,1.5,90
2472,357,30.07.2024,15:00,Северный,Математика,A1,Сидорова,Разговор,1,0,0,0,Ученик_357,заморожена,0,1.5,45
2473,357,09.08.2024,12:00,Северный,Программирование,C1,Сидорова,Разговор,1,1,0,0,Ученик_357,активна,1,1.0,45
2474,357,19.08.2024,13:00,Северный,Программирование,A1,Петров,Лексика,1,1,0,0,Ученик_357,активна,1,1.0,90
2475,357,19.08.2024,11:00,Северный,Математика,A1,Сидорова,Грамматика,1,1,0,0,Ученик_357,активна,1,1.0,90
2476,357,29.08.2024,14:00,Северный,Программирование,B2,Иванов,Разговор,1,1,0,0,Ученик_357,активна,1,2.0,90
2477,358,07.08.2025,11:00,Южный,Английский,B2,Петров,Разговор,1,1,0,0,Ученик_358,активна,1,1.5,60
2478,358,18.08.2025,11:00,Южный,Программирование,B2,Иванов,Грамматика,1,1,0,0,Ученик_358,активна,1,2.0,60
2479,358,20.08.2025,10:00,Южный,Английский,C1,Сидорова,Грамматика,1,1,0,0,Ученик_358,активна,1,2.0,90
2480,359,23.12.2025,12:00,Южный,Математика,A1,Петров,Разговор,1,0,0,0,Ученик_359,заморожена,0,2.0,45
2481,359,03.01.2026,15:00,Южный,Программирование,A1,Сидорова,Разговор,1,1,0,0,Ученик_359,активна,1,1.0,60
2482,359,12.01.2026,13:00,Южный,Программирование,C1,Сидорова,Разговор,1,1,0,0,Ученик_359,активна,1,1.0,45
2483,359,17.01.2026,14:00,Южный,Английский,C1,Сидорова,Лексика,1,1,0,0,Ученик_359,активна,1,1.5,90
2484,359,24.01.2026,17:00,Южный,Математика,B2,Петров,Грамматика,1,0,0,0,Ученик_359,заморожена,0,1.5,45
2485,359,29.01.2026,18:00,Южный,Английский,C1,Петров,Лексика,1,1,0,0,Ученик_359,активна,1,1.0,60
2486,359,07.02.2026,9:00,Южный,Программирование,B2,Иванов,Разговор,1,1,0,0,Ученик_359,активна,1,2.0,90
2487,359,15.02.2026,16:00,Южный,Программирование,A1,Иванов,Разговор,1,1,0,0,Ученик_359,активна,1,1.5,90
2488,359,23.02.2026,12:00,Южный,Математика,C1,Иванов,Лексика,1,1,0,0,Ученик_359,активна,1,1.5,60
2489,359,24.02.2026,10:00,Южный,Программирование,C1,Иванов,Грамматика,1,1,0,0,Ученик_359,активна,1,1.0,90
2490,359,08.03.2026,17:00,Южный,Программирование,B2,Иванов,Лексика,1,1,0,0,Ученик_359,активна,1,1.5,90
2491,360,28.08.2025,17:00,Основной,Математика,B2,Петров,Разговор,1,1,0,0,Ученик_360,активна,1,2.0,90
2492,360,02.09.2025,15:00,Основной,Программирование,A1,Петров,Разговор,1,1,0,0,Ученик_360,активна,1,2.0,45
2493,360,11.09.2025,10:00,Основной,Математика,C1,Петров,Грамматика,1,1,0,0,Ученик_360,активна,1,1.0,45
2494,360,15.09.2025,13:00,Основной,Программирование,B2,Иванов,Лексика,1,1,0,0,Ученик_360,активна,1,1.5,60
2495,360,24.09.2025,20:00,Основной,Математика,A1,Сидорова,Лексика,1,1,0,0,Ученик_360,активна,1,1.0,90
2496,361,28.07.2025,19:00,Северный,Английский,B2,Петров,Разговор,1,0,0,0,Ученик_361,заморожена,0,1.5,60
2497,361,31.07.2025,20:00,Северный,Английский,B2,Сидорова,Разговор,1,1,0,0,Ученик_361,активна,1,1.5,90
2498,361,10.08.2025,13:00,Северный,Математика,A1,Сидорова,Лексика,1,1,0,0,Ученик_361,активна,1,1.5,60
2499,361,15.08.2025,13:00,Северный,Английский,A1,Сидорова,Разговор,1,1,0,0,Ученик_361,активна,1,1.5,45
2500,361,25.08.2025,20:00,Северный,Программирование,C1,Иванов,Лексика,1,1,0,0,Ученик_361,активна,1,1.5,45
2501,361,30.08.2025,11:00,Северный,Математика,A1,Сидорова,Грамматика,1,0,0,0,Ученик_361,заморожена,0,2.0,60
2502,361,09.09.2025,11:00,Северный,Математика,B2,Сидорова,Грамматика,1,1,0,0,Ученик_361,активна,1,2.0,60
2503,361,12.09.2025,13:00,Северный,Программирование,A1,Сидорова,Лексика,1,1,0,0,Ученик_361,активна,1,2.0,45
2504,362,05.01.2025,17:00,Северный,Математика,A1,Иванов,Разговор,1,1,0,0,Ученик_362,активна,1,1.0,45
2505,362,07.01.2025,11:00,Северный,Математика,C1,Сидорова,Лексика,1,1,0,0,Ученик_362,активна,1,2.0,60
2506,362,14.01.2025,18:00,Северный,Программирование,A1,Иванов,Лексика,1,1,0,0,Ученик_362,активна,1,2.0,90
2507,362,25.01.2025,20:00,Северный,Математика,B2,Петров,Разговор,1,1,0,0,Ученик_362,активна,1,1.5,60
2508,362,27.01.2025,15:00,Северный,Математика,B2,Иванов,Грамматика,1,1,0,0,Ученик_362,активна,1,1.0,90
2509,362,09.02.2025,13:00,Северный,Программирование,B2,Иванов,Разговор,1,1,0,0,Ученик_362,активна,1,2.0,60
2510,362,16.02.2025,18:00,Северный,Математика,C1,Сидорова,Разговор,1,1,0,0,Ученик_362,активна,1,1.0,45
2511,362,18.02.2025,19:00,Северный,Английский,A1,Иванов,Лексика,1,1,0,0,Ученик_362,активна,1,1.5,90
2512,362,02.03.2025,20:00,Северный,Программирование,A1,Петров,Грамматика,1,1,0,0,Ученик_362,активна,1,1.0,60
2513,362,07.03.2025,14:00,Северный,Математика,B2,Петров,Грамматика,1,1,0,0,Ученик_362,активна,1,2.0,60
2514,363,14.01.2025,15:00,Северный,Математика,C1,Петров,Разговор,1,1,0,0,Ученик_363,активна,1,1.0,90
2515,363,26.01.2025,13:00,Северный,Математика,B2,Сидорова,Лексика,1,1,0,0,Ученик_363,активна,1,2.0,60
2516,363,29.01.2025,17:00,Северный,Программирование,B2,Иванов,Разговор,1,0,0,0,Ученик_363,заморожена,0,1.5,45
2517,363,09.02.2025,13:00,Северный,Английский,A1,Петров,Лексика,1,1,0,0,Ученик_363,активна,1,1.5,60
