Дата,Время,Филиал,Программа,Группа,Преподаватель,Тема,Записано,Пришло,Пропусков всего,Пропусков по уваж. причине,Ученик,Статус записи в группу,Посещение,Продолж. ас/ч,Продолж. ак/ч
07.06.2025,19:00,Основной,Математика,B2,Сидорова,Грамматика,1,0,0,0,Ученик_157,заморожена,0,2.0,45
09.06.2025,18:00,Основной,Английский,B2,Сидорова,Лексика,1,1,0,0,Ученик_157,активна,1,1.5,90
14.06.2025,17:00,Основной,Программирование,B2,Иванов,Лексика,1,1,0,0,Ученик_157,активна,1,2.0,90
25.06.2025,9:00,Основной,Английский,A1,Иванов,Лексика,1,1,0,0,Ученик_157,активна,1,1.0,90
01.07.2025,17:00,Основной,Математика,C1,Сидорова,Разговор,1,1,0,0,Ученик_157,активна,1,2.0,60
09.07.2025,13:00,Основной,Программирование,B2,Сидорова,Разговор,1,1,0,0,Ученик_157,активна,1,2.0,90
13.07.2025,13:00,Основной,Математика,B2,Сидорова,Разговор,1,1,0,0,Ученик_157,активна,1,2.0,60
19.07.2025,16:00,Основной,Английский,B2,Иванов,Грамматика,1,1,0,0,Ученик_157,активна,1,2.0,60
02.08.2025,12:00,Основной,Программирование,C1,Иванов,Грамматика,1,1,0,0,Ученик_157,активна,1,2.0,60
06.08.2025,10:00,Основной,Программирование,A1,Сидорова,Разговор,1,1,0,0,Ученик_157,активна,1,2.0,60
25.02.2026,16:00,Северный,Математика,C1,Иванов,Разговор,1,1,0,0,Ученик_158,активна,1,2.0,60
04.03.2026,11:00,Северный,Английский,B2,Сидорова,Разговор,1,0,0,0,Ученик_158,заморожена,0,1.0,60
04.03.2026,17:00,Северный,Математика,C1,Сидорова,Грамматика,1,0,0,0,Ученик_158,заморожена,0,1.5,90
13.03.2026,12:00,Северный,Математика,A1,Сидорова,Лексика,1,1,0,0,Ученик_158,активна,1,1.0,90
23.03.2026,15:00,Северный,Математика,C1,Сидорова,Лексика,1,0,0,0,Ученик_158,заморожена,0,2.0,60
18.05.2025,10:00,Основной,Английский,B2,Сидорова,Грамматика,1,1,0,0,Ученик_159,активна,1,2.0,60
30.05.2025,11:00,Основной,Программирование,B2,Петров,Разговор,1,1,0,0,Ученик_159,активна,1,1.5,45
03.06.2025,18:00,Основной,Математика,A1,Сидорова,Грамматика,1,1,0,0,Ученик_159,активна,1,2.0,45
12.06.2025,12:00,Основной,Английский,C1,Сидорова,Грамматика,1,1,0,0,Ученик_159,активна,1,1.5,60
17.06.2025,19:00,Основной,Программирование,B2,Иванов,Разговор,1,1,0,0,Ученик_159,активна,1,1.5,90
29.06.2025,14:00,Основной,Математика,A1,Сидорова,Грамматика,1,1,0,0,Ученик_159,активна,1,1.5,90
02.07.2025,12:00,Основной,Математика,C1,Сидорова,Разговор,1,1,0,0,Ученик_159,активна,1,1.5,45
09.07.2025,17:00,Основной,Английский,C1,Сидорова,Лексика,1,0,0,0,Ученик_159,заморожена,0,1.5,60
13.07.2025,16:00,Основной,Программирование,B2,Петров,Разговор,1,0,0,0,Ученик_159,заморожена,0,1.5,45
25.07.2025,19:00,Основной,Математика,B2,Иванов,Грамматика,1,1,0,0,Ученик_159,активна,1,1.0,60
02.10.2025,17:00,Основной,Программирование,A1,Иванов,Лексика,1,0,0,0,Ученик_160,заморожена,0,2.0,60
10.10.2025,17:00,Основной,Программирование,B2,Сидорова,Грамматика,1,1,0,0,Ученик_160,активна,1,1.5,45
16.10.2025,12:00,Основной,Математика,B2,Иванов,Лексика,1,0,0,0,Ученик_160,заморожена,0,1.5,60
23.10.2025,14:00,Основной,Английский,A1,Иванов,Разговор,1,1,0,0,Ученик_160,активна,1,1.0,60
01.11.2025,16:00,Основной,Программирование,C1,Иванов,Грамматика,1,0,0,0,Ученик_160,заморожена,0,1.5,60
10.11.2025,18:00,Основной,Математика,A1,Сидорова,Разговор,1,1,0,0,Ученик_160,активна,1,1.0,60
13.11.2025,14:00,Основной,Английский,B2,Петров,Разговор,1,1,0,0,Ученик_160,активна,1,2.0,45
26.11.2025,18:00,Основной,Программирование,A1,Петров,Грамматика,1,1,0,0,Ученик_160,активна,1,1.5,60
11.05.2024,17:00,Южный,Программирование,C1,Петров,Лексика,1,1,0,0,Ученик_161,активна,1,1.0,45
21.05.2024,15:00,Южный,Математика,A1,Петров,Разговор,1,1,0,0,Ученик_161,активна,1,2.0,60
30.05.2024,13:00,Южный,Математика,A1,Иванов,Лексика,1,1,0,0,Ученик_161,активна,1,2.0,60
04.06.2024,19:00,Южный,Математика,C1,Сидорова,Лексика,1,0,0,0,Ученик_161,заморожена,0,2.0,90
12.06.2024,14:00,Южный,Программирование,C1,Петров,Грамматика,1,0,0,0,Ученик_161,заморожена,0,2.0,45
17.06.2024,10:00,Южный,Английский,C1,Петров,Лексика,1,0,0,0,Ученик_161,заморожена,0,1.0,45
15.06.2024,9:00,Южный,Английский,B2,Петров,Разговор,1,1,0,0,Ученик_162,активна,1,1.0,90
25.06.2024,12:00,Южный,Английский,C1,Иванов,Лексика,1,1,0,0,Ученик_162,активна,1,1.5,45
02.07.2024,14:00,Южный,Математика,A1,Сидорова,Грамматика,1,1,0,0,Ученик_162,активна,1,2.0,90
12.07.2024,11:00,Южный,Программирование,A1,Петров,Лексика,1,1,0,0,Ученик_162,активна,1,1.5,90
19.07.2024,18:00,Южный,Программирование,B2,Иванов,Лексика,1,1,0,0,Ученик_162,активна,1,2.0,45
26.07.2024,19:00,Южный,Математика,C1,Петров,Разговор,1,1,0,0,Ученик_162,активна,1,1.5,45
27.07.2024,17:00,Южный,Программирование,C1,Иванов,Лексика,1,1,0,0,Ученик_162,активна,1,1.5,45
04.08.2024,11:00,Южный,Программирование,C1,Иванов,Разговор,1,1,0,0,Ученик_162,активна,1,1.0,45
11.08.2024,18:00,Южный,Английский,C1,Иванов,Разговор,1,1,0,0,Ученик_162,активна,1,1.5,90
18.08.2024,20:00,Южный,Английский,A1,Сидорова,Грамматика,1,1,0,0,Ученик_162,активна,1,1.5,60
31.08.2024,20:00,Южный,Программирование,B2,Петров,Грамматика,1,1,0,0,Ученик_162,активна,1,2.0,45
21.12.2024,20:00,Основной,Английский,C1,Петров,Грамматика,1,1,0,0,Ученик_163,активна,1,1.0,60
28.12.2024,13:00,Основной,Программирование,B2,Сидорова,Разговор,1,1,0,0,Ученик_163,активна,1,1.5,60
30.12.2024,18:00,Основной,Английский,B2,Иванов,Разговор,1,1,0,0,Ученик_163,активна,1,1.0,90
11.01.2025,19:00,Основной,Программирование,A1,Сидорова,Грамматика,1,1,0,0,Ученик_163,активна,1,1.5,45
01.08.2025,10:00,Южный,Программирование,B2,Иванов,Грамматика,1,1,0,0,Ученик_164,активна,1,1.5,90
09.08.2025,20:00,Южный,Программирование,A1,Сидорова,Разговор,1,1,0,0,Ученик_164,активна,1,2.0,45
13.08.2025,11:00,Южный,Английский,C1,Сидорова,Разговор,1,1,0,0,Ученик_164,активна,1,1.0,90
26.08.2025,10:00,Южный,Программирование,B2,Петров,Разговор,1,0,0,0,Ученик_164,заморожена,0,2.0,45
31.08.2025,17:00,Южный,Английский,A1,Иванов,Лексика,1,1,0,0,Ученик_164,активна,1,2.0,60
06.09.2025,17:00,Южный,Английский,B2,Сидорова,Лексика,1,1,0,0,Ученик_164,активна,1,1.5,60
11.09.2025,19:00,Южный,Математика,C1,Сидорова,Лексика,1,1,0,0,Ученик_164,активна,1,1.0,45
23.09.2025,9:00,Южный,Программирование,B2,Петров,Лексика,1,1,0,0,Ученик_164,активна,1,2.0,60
06.12.2025,16:00,Основной,Программирование,C1,Петров,Грамматика,1,1,0,0,Ученик_165,активна,1,1.0,90
14.12.2025,11:00,Основной,Английский,B2,Иванов,Разговор,1,1,0,0,Ученик_165,активна,1,2.0,60
26.12.2025,12:00,Основной,Математика,C1,Петров,Грамматика,1,1,0,0,Ученик_165,активна,1,2.0,90
29.12.2025,9:00,Основной,Программирование,A1,Иванов,Лексика,1,1,0,0,Ученик_165,активна,1,1.5,90
02.01.2026,11:00,Основной,Английский,A1,Петров,Разговор,1,1,0,0,Ученик_165,активна,1,1.5,90
23.10.2025,17:00,Основной,Программирование,B2,Петров,Разговор,1,0,0,0,Ученик_166,заморожена,0,1.0,90
28.10.2025,14:00,Основной,Английский,A1,Сидорова,Разговор,1,0,0,0,Ученик_166,заморожена,0,1.5,45
30.10.2025,13:00,Основной,Математика,A1,Петров,Разговор,1,1,0,0,Ученик_166,активна,1,1.0,90
11.11.2025,10:00,Основной,Математика,A1,Иванов,Разговор,1,1,0,0,Ученик_166,активна,1,2.0,45
13.11.2025,19:00,Основной,Программирование,A1,Сидорова,Разговор,1,0,0,0,Ученик_166,заморожена,0,2.0,60
18.01.2026,12:00,Основной,Математика,B2,Сидорова,Разговор,1,1,0,0,Ученик_167,активна,1,2.0,45
25.01.2026,12:00,Основной,Английский,C1,Петров,Лексика,1,1,0,0,Ученик_167,активна,1,1.0,45
08.02.2026,10:00,Основной,Английский,B2,Иванов,Разговор,1,1,0,0,Ученик_167,активна,1,1.0,90
10.02.2026,11:00,Основной,Английский,C1,Сидорова,Лексика,1,1,0,0,Ученик_167,активна,1,1.5,60
17.02.2026,18:00,Основной,Программирование,C1,Иванов,Грамматика,1,1,0,0,Ученик_167,активна,1,1.0,60
28.02.2026,11:00,Основной,Английский,A1,Сидорова,Разговор,1,1,0,0,Ученик_167,активна,1,1.0,60
03.03.2026,19:00,Основной,Программирование,C1,Петров,Грамматика,1,1,0,0,Ученик_167,активна,1,1.0,90
11.03.2026,18:00,Основной,Английский,B2,Петров,Лексика,1,1,0,0,Ученик_167,активна,1,1.0,90
25.09.2024,16:00,Основной,Программирование,C1,Петров,Разговор,1,1,0,0,Ученик_168,активна,1,1.0,45
06.10.2024,10:00,Основной,Математика,A1,Сидорова,Разговор,1,1,0,0,Ученик_168,активна,1,1.5,90
11.10.2024,9:00,Основной,Программирование,C1,Петров,Грамматика,1,0,0,0,Ученик_168,заморожена,0,1.0,90
20.10.2024,9:00,Основной,Программирование,A1,Сидорова,Лексика,1,1,0,0,Ученик_168,активна,1,1.5,90
